probability,|E|,diameter,clustering coefficient,# of cycles,# of ad cycles,cycle size (av),cycle size (std),
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25142857142857145,26.785714285714285,-13.043478260869565,753.3333333333333,136.36363636363635,217.6190476190476,-27.032400589101613,113.9506586590937,
0.15000000000000002,0.2857142857142857,12.676056338028168,-10.0,50.390625,34.61538461538461,40.67966016991505,-6.017486398957782,-7.534598472892491,
0.2,0.08888888888888888,0.0,0.0,3.8961038961039,0.0,8.584961515689752,16.6682936352987,-13.589897805805604,
