probability,|E|,diameter,clustering coefficient,# of cycles,# of ad cycles,cycle size (av),cycle size (std),
0.05,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.24666666666666667,9.565217391304348,-2.083333333333333,119.12350597609564,44.0,57.20930232558139,-14.285714285714294,-26.275660593084694,
0.15000000000000002,0.275,17.46031746031746,-25.53191489361702,7.454545454545469,61.111111111111114,100.07396449704143,-21.357684930364453,-6.675088834466599,
0.2,0.7033730158730159,12.837837837837837,-2.857142857142857,68.72129562484892,32.758620689655174,34.49872370389932,-7.3958032070439135,-12.028466145891649,
