probability,|E|,diameter,clustering coefficient,# of cycles,# of ad cycles,cycle size (av),cycle size (std),
0.05,0.1173571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.30074238816738813,14.652978109621584,-12.138728323699421,87.76835536597876,61.98851399856425,92.01483213744811,-19.051848481941125,0.28399299397980093,
0.15000000000000002,0.4395114246864251,12.351069340634945,-10.678137651821862,40.39994591264879,36.9820518502105,48.32175543902182,-9.235298567134652,-10.135718680060387,
0.2,0.5507990037740035,12.626794888683968,-8.555240793201133,26.308095984110995,31.00938207699774,38.20445744901157,-5.573538425562416,-12.611310567060846,
