probability,|E|,diameter,clustering coefficient,# of cycles,# of ad cycles,cycle size (av),cycle size (std),
0.05,0.09085238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.2194049062049061,15.585524069648349,-12.472357363998231,88.14085097463838,67.23122238586154,104.27049676781752,-20.490255469626824,-5.285878251861802,
0.15000000000000002,0.3312960261960263,13.026140894993349,-11.318847902981313,44.76472704007757,38.83751651254955,49.44401548973666,-9.42806972048247,-12.889271821518399,
0.2,0.42584828227328186,10.878087024696203,-7.378917378917377,27.666264294650578,26.403425309229306,31.812820867184637,-6.0673327500326835,-10.71971002793277,
