probability,|E|,diameter,clustering coefficient,# of cycles,# of ad cycles,cycle size (av),cycle size (std),
0.05,0.10602857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.23391951659451668,15.09336988178859,-12.8042096031572,77.2891994520833,65.89379207180255,104.2042331887447,-20.33911859213774,-2.5390768987516945,
0.15000000000000002,0.3287487873237874,13.136350104197678,-10.435001257229066,49.659651044518974,39.78809738503156,51.93235735328342,-9.535071908855834,-13.243237605393569,
0.2,0.40871017593517556,12.196566015393724,-8.731049971925884,29.488075944514197,29.898403483309146,36.463895778001515,-6.570388303362516,-11.541329633575538,
