probability,|E|,diameter,clustering coefficient,# of cycles,# of ad cycles,cycle size (av),cycle size (std),
0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.305,16.666666666666664,-15.217391304347828,174.83870967741933,79.16666666666666,134.23076923076923,-33.55088495575222,191.1089364202318,
0.15000000000000002,0.3380952380952381,8.270676691729323,-2.564102564102564,-3.7558685446009474,25.581395348837212,32.84854171553678,-4.765868391638314,-27.397009945022116,
0.2,0.5144444444444444,20.833333333333336,-18.421052631578945,148.32752613240416,55.55555555555556,68.45595448302925,-9.54592749823117,-7.274022360879215,
