probability,|E|,diameter,clustering coefficient,# of cycles,# of ad cycles,cycle size (av),cycle size (std),
0.05,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.125,7.5,-6.666666666666667,-44.578313253012055,30.0,53.34572490706323,6.148969889064964,-62.561537483505624,
0.15000000000000002,0.2658333333333333,21.705426356589147,-14.285714285714285,223.04347826086962,71.7948717948718,99.15151515151514,-18.353737434059912,60.445243922096495,
0.2,0.5011724386724385,9.554140127388536,-5.555555555555555,21.13055181695826,22.388059701492537,20.41508906998864,-7.667134766976283,-20.983037726487787,
