probability,|E|,diameter,clustering coefficient,# of cycles,# of ad cycles,cycle size (av),cycle size (std),
0.05,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.44857142857142857,12.5,4.878048780487805,45.57377049180326,50.0,64.2857142857143,-6.6790890269151095,-14.193582517227377,
0.15000000000000002,0.45297619047619053,14.814814814814813,-18.6046511627907,50.03217503217503,44.44444444444444,69.03959991835066,-14.440697519634385,-4.838307611304008,
0.2,1.0007539682539681,8.38709677419355,-8.571428571428571,26.999785545786008,20.0,13.057701543739277,-1.6073610472676907,0.658532384894186,
