probability,|E|,diameter,clustering coefficient,# of cycles,# of ad cycles,cycle size (av),cycle size (std),
0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.09,13.445378151260504,-13.333333333333334,90.0,55.172413793103445,88.49056603773586,-17.60313379850656,-12.418293486095875,
0.15000000000000002,0.25166666666666665,15.555555555555555,-5.128205128205128,56.59340659340659,46.666666666666664,62.962962962962976,-19.740008913980073,-13.77431218801376,
0.2,0.5266666666666667,12.179487179487179,-18.91891891891892,16.269621421975984,28.78787878787879,25.826313326313315,-3.8150417414804814,-20.54121314481138,
