probability,|E|,diameter,clustering coefficient,# of cycles,# of ad cycles,cycle size (av),cycle size (std),
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.15552529679588092,-0.12945984756434337,0.9241670171503367,0.6644246500636248,1.0216658449742737,-0.194671857943043,-1.3479308100798913E-4,
0.15000000000000002,0.1231403741346296,-0.10074863595990362,0.41895768695999974,0.3652249890782,0.4685056336533016,-0.09863713473204178,-0.11632031214736141,
0.2,0.11524590163934428,-0.08466205728799205,0.27330434364018746,0.28120000000000006,0.3414520840581958,-0.054095875771400154,-0.11221910766225686,
